fillNumber,version,execEngineType,sysEnvironment,runStatus,dataCenter,execStatus,execShape,packageId,parentNumber,parentVersion,baseParentNumber,clOrdId,reviewClOrdId,altFillId,altOrderId,altCrossId,altLegRefId,altAccnt,altUserName,srcRoutingCode,riskGroupId,triggerGroupId,triggerTimestamp,streetClOrdId,streetOrderId,faceSide,faceShape,parentShape,secKey_at,secKey_ts,secKey_tk,secKey_yr,secKey_mn,secKey_dy,secKey_xx,secKey_cp,secType,ticker_at,ticker_ts,ticker_tk,accnt,clientFirm,spdrSource,groupingCode,routingCode,engineName,gatewayName,execRole,execBrokerMPID,execBrokerAccnt,execBrokerClFirm,execUsername,clearingFlipType,clearingFlipFirm,clearingFlipAccnt,clearingFirm,clearingAccnt,origExecID,lastExecID,remoteText,orderSide,spdrOrderStatus,spdrCloseReason,cumFillQuantity,avgFillPrice,cumLegFillQuantity,avgLegFillPrice,leavesQty,priceType,childShape,childSize,childPrice,childDttm,childDttm_us,childExch,childExDest,childExecBroker,childIsDirected,childIsoSweep,childOrderHandling,childAlgoHandler,childCreateReason,childCancelReason,childMakerTaker,childUBid,childUAsk,childBid,childAsk,childMark,childVol,childProb,childLimitRefUPrc,childLimitPrc,childVolAtm,childPosType,childFirmOptPosition,childSSaleFlag,childFirmStkPosition,childFirmOpenOrders,childLocateQuan,childLocateFirm,childLocatePool,childLocateSource,childMktStance,childCxlAttempted,childCxlFillLatency,childMethod,childSource,firmType,priAggGroup,secAggGroup,fillTransactDttm,fillTransactDttm_us,fillTs,fillDttm,fillDttm_us,fillExch,fillExecId,fillExecRefId,fillLegRefId,fillLegRatio,fillExchFee,fillMarket,fillPrice,fillQuantity,fillReportDetail,fillBid,fillAsk,fillMark,fillUMark,fillUBid,fillUAsk,fillUBidSz,fillUAskSz,fillVolAtm,fillMark1M,fillMark10M,fillBid1M,fillAsk1M,fillBid10M,fillAsk10M,fillUMark1M,fillUMark10M,fillVolAtm1M,fillVolAtm10M,fillState1M,fillState10M,fillVol,fillProb,fillLimitRefUPrc,fillLimitRefSDiv,fillLimitPrc,fillVe,fillGa,fillDe,fillTh,fillPr,fillVeRatio,fillBeta,fillRiskMetric1,fillRiskMetric2,fillRiskMetric3,fillRiskMetric4,fillRiskMetric5,fillS08Dn,fillS06Up,fillS15Dn,fillS15Up,fillS50Dn,fillS50Up,fillBrkrRate,fillRoutingRate,riskCode,billingSecType,billingCategory,spdrLiquidityTag,exchLiquidityTag,fillExchDetail,lastCapacity,exchFirmType,extExecBroker,relationshipType,clArriveMark,parentDttm,parentDttm_us,parentOrderSize,parentUBid,parentUAsk,parentUMark,parentBid,parentAsk,parentMark,parentLimitVol,parentLimitPrc,parentLimitRefUPrc,parentTheoVol,parentTheoPrc,parentPosType,parentSSaleFlag,crossID,noticePrc,numMakeExchanges,publicSize,canOverlapCxlRepl,progressRule,exchMaskEnabled,timeInForce,parentOrderHandling,parentBalanceHandling,orderLimitType,orderLimitClass,takeReachRule,overrideCode,alphaType,parentStrategy,userName,autoHedge,hedgeSecKey_at,hedgeSecKey_ts,hedgeSecKey_tk,hedgeSecKey_yr,hedgeSecKey_mn,hedgeSecKey_dy,hedgeSecType,hedgeBetaRatio,hedgeScope,userData1,userData2,years,underliersPerCn,underlierType,tickValue,pointValue,minTickSize,priceFormat,uPriceFormat,liveUPrc,liveMark,srcTimestamp,sgwTimestamp,engTimestamp,timestamp,timestamp_us
798715229436800760,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055531769768939528,763530857469263365,48,763530857469211635,798715229436800683,,0,,,,,,,1055531769768939528,0,0,,B159B44F7466EB5,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,"user cxl",Sell,New,None,298193,382.7853864,0,0,1985,None,Single,411,381.6799927,"2021-01-25 11:33:34",535424,EDGX,EDGXSTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0,0,381.6799927,381.7000122,0,0,0.50611,0,381.6791687,0,None,0,Long,241377,250,0,,DEMO,,ExchMrkt,Yes,0,TAP:0.12,active.taker,Customer,T.SRDEMO003,,"1900-01-01 00:00:00",0,0,"2021-01-25 11:33:34",666551,,,,0,0,0,,381.6799927,0,,0,0,381.6799927,0,0,0,0,0,0,382.0599976,382.3250122,382.0599976,382.0799866,382.3200073,382.3299866,382.0599976,382.3250122,0,0,OK,OK,0,0.51684,0,0,381.6733093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,,,None,,$SIM,None,0,"2021-01-25 11:33:33",775691,300178,0,0,0,381.6700134,381.6799927,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596014672732400,"2021-01-25 11:43:34",729929
798715229436800763,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055531769768939528,763530857469263365,48,763530857469211635,798715229436800653,,0,,,,,,,1055531769768939528,0,0,,B159B44F7466E97,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,"user cxl",Sell,New,None,298193,382.7853864,0,0,1985,None,Single,450,381.6799927,"2021-01-25 11:33:34",535424,EDGX,EDGXSTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0,0,381.6799927,381.7000122,0,0,0.50611,0,381.6791687,0,None,0,Long,242127,200,0,,DEMO,,ExchMrkt,Yes,0,TAP:0.12,active.taker,Customer,T.SRDEMO003,,"1900-01-01 00:00:00",0,0,"2021-01-25 11:33:34",666551,,,,0,0,0,,381.6799927,0,,0,0,381.6799927,0,0,0,0,0,0,382.0599976,382.3250122,382.0599976,382.0799866,382.3200073,382.3299866,382.0599976,382.3250122,0,0,OK,OK,0,0.51684,0,0,381.6733093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,,,None,,$SIM,None,0,"2021-01-25 11:33:33",775691,300178,0,0,0,381.6700134,381.6799927,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596014673128200,"2021-01-25 11:43:34",729929
798715229436800773,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263365,48,763530857469211635,798715229436800765,,0,,,,,,,1055531769768939528,0,0,,B159B44F7466F00,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7466F04,"[fill]: SIM/quote taker",Sell,New,None,298254,382.7851604,0,0,1924,None,Single,61,381.6799927,"2021-01-25 11:33:34",666551,NSDQ,NSDQSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6799927,381.6900024,0,0,0.51684,0,381.6733093,0,None,0,Long,240465,0,0,,DEMO,,ExchMrkt,None,0,TAP:0.12,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:34",666551,4201066.3593707,"2021-01-25 11:33:34",666551,NSDQSTK,B159B44F7466F04,,0,0,0.003,NSDQSTK,381.68,61,,381.6799927,381.6900024,381.6799927,0,381.6799927,381.6900024,200,200,0,382.0599976,382.3250122,382.0599976,382.0799866,382.3200073,382.3299866,382.0599976,382.3250122,0,0,OK,OK,0,0.51686,0,0,381.6733093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:33",775691,300178,0,0,0,381.6700134,381.6799927,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596014675364500,"2021-01-25 11:43:34",729929
784782218577990275,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,1136625940034889922,1,1136625940034889922,784782218577990268,,0,,,,,,,1055531769768939528,1055531769768939528,0,,AE41B451462527E,Cust,None,Single,EQT,NMS,SPXW,2021,3,19,3850,Call,Option,EQT,CBOE,SPX,T.SRDEMO003,DEMO,SpdrTicket,1055531769768939528,local.simulator,EE_S7_P_F,,None,$SIM,,,,None,,,,,,AE41B4514625282,"[fill]: SIM/quote taker",Buy,New,None,615,104.5858537,0,0,385,None,Single,2,101.2999954,"2021-01-25 11:33:36",947743,CBOE,CBOEOPT,,Yes,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,3828.5310059,3828.730957,100.9000015,101.2999954,101.0678024,0,0.45407,-1,101.3052444,0.19922,Closing,-386,None,0,0,0,,,,ExchMrkt,None,0,TAP:0.00,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:36",947743,4201061.346465,"2021-01-25 11:33:36",947743,CBOEOPT,AE41B4514625282,,0,0,0.81,CBOEOPT,101.3,1,,100.9000015,101.2999954,101.0678024,3828.6306152,3828.5310059,3828.730957,89,89,0.19922,102.7238998,103.7296066,102.3999939,103,103.3999939,104,3833.032959,3835.3029785,0.19725,0.19667,OK,OK,0.19479,0.45398,3828.6308594,0,101.3052444,5.89185,0.00138,0.47354,-1.42297,101.1,0.9959,1.00053,-1,-1,-1,-1,-1,-84.3927,148.645,-99.384,491.255,-101.148,2346.98,0,0,None,EqtOption,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 09:09:42",684371,1000,3854.8081055,3854.907959,3854.8579102,109.3999939,109.6999969,109.4895935,0,0,0,0,0,Auto,Auto,0,0,1,None,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,Both,Static,srdemo003,srdemo003,SpdrAuto,EQT,NMS,SPY,2000,0,0,Stock,1,RiskGroup,AUTODD=1,,0.15018,100,Equity,1,1,0.1,PartNickle,EQT,3828.6306152,101.0678101,0,0,1611596016954836900,"2021-01-25 11:43:37",12881
784782218577990360,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055531769768939528,1136625940034889922,1,1136625940034889922,784782218577990268,,0,,,,,,,1055531769768939528,1055531769768939528,0,,AE41B451462527E,Cust,None,Single,EQT,NMS,SPXW,2021,3,19,3850,Call,Option,EQT,CBOE,SPX,T.SRDEMO003,DEMO,SpdrTicket,1055531769768939528,local.simulator,EE_S7_P_F,,None,$SIM,,,,None,,,,,,,"user cxl",Buy,New,None,615,104.5858537,0,0,385,None,Single,2,101.2999954,"2021-01-25 11:33:36",947743,CBOE,CBOEOPT,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,3828.5310059,3828.730957,100.9000015,101.2999954,101.0678024,0,0.45407,-1,101.3052444,0.19922,Closing,-386,None,0,0,0,,,,ExchMrkt,Yes,0,TAP:0.00,active.taker,Customer,T.SRDEMO003,,"1900-01-01 00:00:00",0,0,"2021-01-25 11:33:37",2796,,,,0,0,0,,101.2999954,0,,0,0,101.0989609,0,0,0,0,0,0.19922,102.7232895,103.7296066,102.3999939,103,103.3999939,104,3833.0319824,3835.3029785,0.19725,0.19667,OK,OK,0.19475,0.49623,3828.6811523,0,101.349617,5.892,0.00138,0.47362,-1.42308,101.15,0.99593,1.00053,-1,-1,-1,-1,-1,-84.3927,148.645,-99.384,491.255,-101.148,2346.98,0,0,None,EqtOption,Alpha,,,,None,,$SIM,None,0,"2021-01-25 09:09:42",684371,1000,3854.8081055,3854.907959,3854.8579102,109.3999939,109.6999969,109.4895935,0,0,0,0,0,Auto,Auto,0,0,1,None,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,Both,Static,srdemo003,srdemo003,SpdrAuto,EQT,NMS,SPY,2000,0,0,Stock,1,RiskGroup,AUTODD=1,,0.15018,100,Equity,1,1,0.1,PartNickle,EQT,3828.6811523,101.0989685,0,0,1611596017011853100,"2021-01-25 11:43:37",12881
784782218577990466,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,1136625940034889922,1,1136625940034889922,784782218577990459,,0,,,,,,,1055531769768939528,1055531769768939528,0,,AE41B451462533D,Cust,None,Single,EQT,NMS,SPXW,2021,3,19,3850,Call,Option,EQT,CBOE,SPX,T.SRDEMO003,DEMO,SpdrTicket,1055531769768939528,local.simulator,EE_S7_P_F,,None,$SIM,,,,None,,,,,,AE41B4514625341,"[fill]: SIM/quote taker",Buy,New,None,616,104.5805195,0,0,384,None,Single,2,101.2999954,"2021-01-25 11:33:37",79871,CBOE,CBOEOPT,,Yes,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,3828.5310059,3828.730957,100.9000015,101.2999954,101.0678024,0,0.45407,-1,101.3054733,0.19922,Closing,-385,None,0,0,0,,,,ExchMrkt,None,0,TAP:0.00,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:37",79871,4201061.4817156,"2021-01-25 11:33:37",79871,CBOEOPT,AE41B4514625341,,0,0,0.81,CBOEOPT,101.3,1,,100.9000015,101.2999954,101.0678024,3828.6306152,3828.5310059,3828.730957,119,69,0.19922,102.6801453,103.7296066,102.5,103,103.3999939,104,3833.0322266,3835.3029785,0.19725,0.19667,OK,OK,0.19479,0.45398,3828.6308594,0,101.3054733,5.89185,0.00138,0.47354,-1.42297,101.1,0.9959,1.00053,-1,-1,-1,-1,-1,-84.3927,148.645,-99.384,491.255,-101.148,2346.98,0,0,None,EqtOption,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 09:09:42",684371,1000,3854.8081055,3854.907959,3854.8579102,109.3999939,109.6999969,109.4895935,0,0,0,0,0,Auto,Auto,0,0,1,None,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,Both,Static,srdemo003,srdemo003,SpdrAuto,EQT,NMS,SPY,2000,0,0,Stock,1,RiskGroup,AUTODD=1,,0.15018,100,Equity,1,1,0.1,PartNickle,EQT,3828.6306152,101.0678101,0,0,1611596017090105000,"2021-01-25 11:43:37",122986
784782218577990525,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055531769768939528,1136625940034889922,1,1136625940034889922,784782218577990459,,0,,,,,,,1055531769768939528,1055531769768939528,0,,AE41B451462533D,Cust,None,Single,EQT,NMS,SPXW,2021,3,19,3850,Call,Option,EQT,CBOE,SPX,T.SRDEMO003,DEMO,SpdrTicket,1055531769768939528,local.simulator,EE_S7_P_F,,None,$SIM,,,,None,,,,,,,"user cxl",Buy,New,None,616,104.5805195,0,0,384,None,Single,2,101.2999954,"2021-01-25 11:33:37",79871,CBOE,CBOEOPT,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,3828.5310059,3828.730957,100.9000015,101.2999954,101.0678024,0,0.45407,-1,101.3054733,0.19922,Closing,-385,None,0,0,0,,,,ExchMrkt,Yes,0,TAP:0.00,active.taker,Customer,T.SRDEMO003,,"1900-01-01 00:00:00",0,0,"2021-01-25 11:33:37",134928,,,,0,0,0,,101.2999954,0,,0,0,101.0678024,0,0,0,0,0,0.19922,102.6801453,103.729538,102.5,103,103.3999939,104,3833.0322266,3835.3029785,0.19725,0.19667,OK,OK,0.19479,0.47862,3828.6308594,0,101.3365402,5.89185,0.00138,0.47354,-1.42297,101.15,0.9959,1.00053,-1,-1,-1,-1,-1,-84.3927,148.645,-99.384,491.255,-101.148,2346.98,0,0,None,EqtOption,Alpha,,,,None,,$SIM,None,0,"2021-01-25 09:09:42",684371,1000,3854.8081055,3854.907959,3854.8579102,109.3999939,109.6999969,109.4895935,0,0,0,0,0,Auto,Auto,0,0,1,None,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,Both,Static,srdemo003,srdemo003,SpdrAuto,EQT,NMS,SPY,2000,0,0,Stock,1,RiskGroup,AUTODD=1,,0.15018,100,Equity,1,1,0.1,PartNickle,EQT,3828.6306152,101.0678101,0,0,1611596017142261100,"2021-01-25 11:43:37",221083
798715229436802923,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263415,49,763530857469211635,798715229436802897,,0,,,,,,,1055531769768939528,0,0,,B159B44F7467767,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F746776A,"[fill]: SIM/quote taker",Sell,New,None,298713,382.7834468,0,0,2418,None,Single,459,381.6700134,"2021-01-25 11:33:38",418229,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6700134,381.6900024,0,0,0.50217,0,381.6699524,0,None,0,Long,240404,0,0,,DEMO,,ExchMrkt,None,0,TAP:0.23,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",418229,4201070.1088214,"2021-01-25 11:33:38",418229,ARCASTK,B159B44F746776A,,0,0,0.003,ARCASTK,381.67,459,,381.6700134,381.6900024,381.6799927,0,381.6700134,381.6900024,800,900,0,382.1000061,382.3599854,382.0700073,382.0899963,382.3500061,382.3599854,382.1000061,382.3599854,0,0,OK,OK,0,0.50211,0,0,381.6699524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:37",197009,301131,0,0,0,381.6700134,381.6900024,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596018424856700,"2021-01-25 11:43:38",436494
798715229436802929,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263415,49,763530857469211635,798715229436802904,,0,,,,,,,1055531769768939528,0,0,,B159B44F746776D,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7467770,"[fill]: SIM/quote taker",Sell,New,None,299072,382.7821103,0,0,2059,None,Single,359,381.6700134,"2021-01-25 11:33:38",418229,BATS,BATSSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6700134,381.6900024,0,0,0.50217,0,381.6699524,0,None,0,Long,240404,459,0,,DEMO,,ExchMrkt,None,0,TAP:0.23,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",418229,4201070.109528,"2021-01-25 11:33:38",418229,BATSSTK,B159B44F7467770,,0,0,0.003,BATSSTK,381.67,359,,381.6700134,381.6900024,381.6799927,0,381.6700134,381.6900024,800,900,0,382.1000061,382.3599854,382.0700073,382.0899963,382.3500061,382.3599854,382.1000061,382.3599854,0,0,OK,OK,0,0.50211,0,0,381.6699524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:37",197009,301131,0,0,0,381.6700134,381.6900024,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596018425570800,"2021-01-25 11:43:38",436494
798715229436802935,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263415,49,763530857469211635,798715229436802908,,0,,,,,,,1055531769768939528,0,0,,B159B44F7467773,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7467776,"[fill]: SIM/quote taker",Sell,New,None,299431,382.7807769,0,0,1700,None,Single,359,381.6700134,"2021-01-25 11:33:38",418229,NSDQ,NSDQSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6700134,381.6900024,0,0,0.50217,0,381.6699524,0,None,0,Long,240404,818,0,,DEMO,,ExchMrkt,None,0,TAP:0.23,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",418229,4201070.1101682,"2021-01-25 11:33:38",418229,NSDQSTK,B159B44F7467776,,0,0,0.003,NSDQSTK,381.67,359,,381.6700134,381.6900024,381.6799927,0,381.6700134,381.6900024,800,900,0,382.1000061,382.3599854,382.0700073,382.0899963,382.3500061,382.3599854,382.1000061,382.3599854,0,0,OK,OK,0,0.50211,0,0,381.6699524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:37",197009,301131,0,0,0,381.6700134,381.6900024,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596018426197200,"2021-01-25 11:43:38",436494
798715229436802944,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263415,49,763530857469211635,798715229436802912,,0,,,,,,,1055531769768939528,0,0,,B159B44F746777A,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F746777E,"[fill]: SIM/quote taker",Sell,New,None,299690,382.7798169,0,0,1441,None,Single,259,381.6700134,"2021-01-25 11:33:38",418229,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6700134,381.6900024,0,0,0.50217,0,381.6699524,0,None,0,Long,240404,1177,0,,DEMO,,ExchMrkt,None,0,TAP:0.23,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",418229,4201070.1108912,"2021-01-25 11:33:38",418229,EDGXSTK,B159B44F746777E,,0,0,0.0027,EDGXSTK,381.67,259,,381.6700134,381.6900024,381.6799927,0,381.6700134,381.6900024,800,900,0,382.1000061,382.3599854,382.0700073,382.0899963,382.3500061,382.3599854,382.1000061,382.3599854,0,0,OK,OK,0,0.50211,0,0,381.6699524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:37",197009,301131,0,0,0,381.6700134,381.6900024,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596018426936400,"2021-01-25 11:43:38",436494
798715229436802965,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469263415,49,763530857469211635,798715229436802957,,0,,,,,,,1055531769768939528,0,0,,B159B44F7467790,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7467794,"[fill]: SIM/quote taker",Sell,New,None,299692,382.7798095,0,0,1439,None,Single,2,381.6700134,"2021-01-25 11:33:38",429212,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.6700134,381.6900024,0,0,0.50217,0,381.6699524,0,None,0,Long,238968,0,0,,DEMO,,ExchMrkt,None,0,TAP:0.23,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",429212,4201070.1148345,"2021-01-25 11:33:38",429212,EDGXSTK,B159B44F7467794,,0,0,0.0027,EDGXSTK,381.67,2,,381.6700134,381.6900024,381.6799927,0,381.6700134,381.6900024,800,900,0,382.1000061,382.3599854,382.0700073,382.0899963,382.3500061,382.3599854,382.1000061,382.3599854,0,0,OK,OK,0,0.50211,0,0,381.6699524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 11:33:37",197009,301131,0,0,0,381.6700134,381.6900024,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611596018430876200,"2021-01-25 11:43:38",436494
784782218577992426,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,1136625940034889922,1,1136625940034889922,784782218577992417,,0,,,,,,,1055531769768939528,1055531769768939528,0,,AE41B4514625AE4,Cust,None,Single,EQT,NMS,SPXW,2021,3,19,3850,Call,Option,EQT,CBOE,SPX,T.SRDEMO003,DEMO,SpdrTicket,1055531769768939528,local.simulator,EE_S7_P_F,,None,$SIM,,,,None,,,,,,AE41B4514625AE8,"[fill]: SIM/quote taker",Buy,New,None,617,104.5752026,0,0,383,None,Single,2,101.2999954,"2021-01-25 11:33:38",649419,CBOE,CBOEOPT,,Yes,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,3828.4299316,3828.6311035,100.7999954,101.2999954,101.0507736,0,0.4494,-1,101.2992096,0.19922,Closing,-384,None,0,0,0,,,,ExchMrkt,None,0,TAP:0.00,active.taker,Customer,T.SRDEMO003,,"2021-01-25 11:33:38",649419,4201063.0500143,"2021-01-25 11:33:38",649419,CBOEOPT,AE41B4514625AE8,,0,0,0.81,CBOEOPT,101.3,1,,100.7999954,101.2999954,101.0507736,3828.5305176,3828.4299316,3828.6311035,209,19,0.19922,102.5136032,103.7733307,102.2999954,102.7999954,103.5,104,3832.730957,3835.453125,0.19725,0.19667,OK,OK,0.19487,0.44939,3828.5305176,0,101.2992096,5.89158,0.00138,0.47342,-1.42333,101.05,0.99586,1.00053,-1,-1,-1,-1,-1,-84.3927,148.645,-99.384,491.255,-101.148,2346.98,0,0,None,EqtOption,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 09:09:42",684371,1000,3854.8081055,3854.907959,3854.8579102,109.3999939,109.6999969,109.4895935,0,0,0,0,0,Auto,Auto,0,0,1,None,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,Both,Static,srdemo003,srdemo003,SpdrAuto,EQT,NMS,SPY,2000,0,0,Stock,1,RiskGroup,AUTODD=1,,0.15018,100,Equity,1,1,0.1,PartNickle,EQT,3828.5305176,101.0507736,0,0,1611596018658437100,"2021-01-25 11:43:38",719558
